,match_id,home_team_player_1,home_team_player_2,home_team_player_3,home_team_player_4,home_team_player_5,home_team_player_6,home_team_player_7,home_team_player_8,home_team_player_9,home_team_player_10,home_team_player_11,away_team_player_1,away_team_player_2,away_team_player_3,away_team_player_4,away_team_player_5,away_team_player_6,away_team_player_7,away_team_player_8,away_team_player_9,away_team_player_10,away_team_player_11,stadium_name,weather,temperature,humidity
36,497,GK ﾊｰﾌﾅｰ・ﾃﾞｨﾄﾞ 1,DF 森 直樹 6,DF ガルサ 5,DF 藤川 久孝 3,DF 小川 誠一 2,DF 飯島 寿久 4,MF 中西 哲生 8,MF 米倉 誠 9,MF 津島 三敏 7,FW 森山 泰行 10,FW エリベウトン 11,GK 古川 昌明 1,DF 賀谷 英司 3,DF 大野 俊三 5,DF 奥野 僚右 4,DF 秋田 豊 2,MF 本田 泰人 6,MF サントス 8,MF 石井 正忠 10,MF 黒崎 比差支 9,FW 長谷川 祥之 11,FW アルシンド 7,名古屋市瑞穂球技場,曇,19.0,46%
37,494,GK 下川 健一 1,DF 山本 健二 3,DF 宮澤 ミッシェル 5,DF 阪倉 裕二 4,DF 木澤 正徳 2,MF サンドロ 7,MF 越後 和男 9,MF 後藤 義一 8,MF 真中 幹夫 6,FW リトバルスキー 10,FW オッツェ 11,GK 松永 成立 1,DF 平川 弘 2,DF 井原 正巳 4,DF 小泉 淳嗣 5,DF 永山 邦夫 3,MF 野田 知 7,MF 山田 隆裕 10,MF 松橋 力蔵 6,MF 三浦 文丈 8,FW ディアス 9,FW メディナベージョ 11,国立霞ヶ丘競技場,晴,20.0,72%
38,495,GK 森 敦彦 1,DF 岩井 厚裕 4,DF 大嶽 直人 2,DF 薩川 了洋 3,DF モネール 6,MF 高田 昌明 8,MF エドゥー 10,MF 山口 素弘 5,MF 前園 真聖 7,FW 前田 治 9,FW アマリージャ 11,GK 土田 尚史 1,DF 堀 孝史 2,DF 田口 禎則 3,DF チョウ キジェ 4,DF 杉山 弘一 5,MF 望月 聡 8,MF 福田 正博 9,MF 保坂 信之 7,MF 岡島 清延 6,MF 岡野 雅行 10,FW 水内 猛 11,鹿児島県立鴨池陸上競技場,雨,17.0,90%
39,498,GK 本並 健治 1,DF 今藤 幸治 2,DF 石井 壮二郎 5,DF フラビオ 3,DF 辛島 啓珠 4,MF 礒貝 洋光 10,MF 見田 雅之 6,MF 森岡 茂 8,MF アレイニコフ 7,FW 山口 敏弘 9,FW プロタソフ 11,GK 小島 伸幸 1,DF 名塚 善寛 6,DF 名良橋 晃 2,DF 岩本 輝雄 4,DF 渡辺 卓 3,MF 反町 康治 8,MF ベッチーニョ 10,MF 信藤 健仁 5,FW 野口 幸司 11,FW ミランジーニャ 9,FW アウミール 7,万博記念競技場,曇,20.0,44%
40,499,GK 前川 和也 1,DF 佐藤 康之 2,DF 柳本 啓成 3,DF 片野坂 知宏 5,DF 森山 佳郎 4,MF 風間 八宏 8,MF 森保 一 7,MF 盧 廷潤 9,MF チェルニー 11,FW 島 卓視 6,FW 高木 琢也 10,GK 菊池 新吉 1,DF 石川 康 2,DF ペレイラ 3,DF 河本 充弘 4,MF ラモス 瑠偉 10,MF 永井 秀樹 6,MF 北澤 豪 8,MF ビスマルク 7,MF 柱谷 哲二 5,FW 武田 修宏 9,FW 三浦 知良 11,広島ビッグアーチ,雨,18.0,68%
41,496,GK シジマール 1,DF 加藤 久 2,DF 堀池 巧 4,DF 山田 泰寛 6,DF ロナウド 3,MF 三浦 泰年 5,MF 澤登 正朗 10,MF トニーニョ 8,FW 向島 建 11,FW 長谷川 健太 9,FW 永島 昭浩 7,GK 森下 申一 1,DF 東川 昌典 5,DF 伊達 倫央 4,DF 遠藤 昌浩 2,DF パウス 3,MF 古俣 健次 6,MF 古賀 琢磨 7,MF ファネンブルグ 10,MF 藤田 俊哉 8,FW 中山 雅史 9,FW 鈴木 将方 11,静岡県営草薙陸上競技場,曇,17.0,87%
42,500,GK シジマール 1,DF 加藤 久 2,DF 堀池 巧 4,DF 山田 泰寛 6,DF ロナウド 3,MF 三浦 泰年 5,MF トニーニョ 8,MF 澤登 正朗 10,FW 向島 建 11,FW 長谷川 健太 9,FW 永島 昭浩 7,GK 下川 健一 1,DF 山本 健二 3,DF 宮澤 ミッシェル 5,DF 阪倉 裕二 4,DF 木澤 正徳 2,MF サンドロ 7,MF フランタ 9,MF 後藤 義一 8,MF 越後 和男 10,MF 真中 幹夫 6,FW オッツェ 11,愛媛県総合運動公園陸上競技場,晴,14.0,22%
43,501,GK 森下 申一 1,DF パウス 3,DF 東川 昌典 5,DF 古賀 琢磨 2,DF 伊達 倫央 4,MF 古俣 健次 6,MF ファネンブルグ 10,MF 吉田 裕幸 7,MF 藤田 俊哉 8,FW 中山 雅史 9,FW 鈴木 将方 11,GK 土田 尚史 1,DF 堀 孝史 2,DF 田口 禎則 3,DF チョウ キジェ 4,DF 杉山 弘一 5,MF 池田 伸康 8,MF 保坂 信之 7,MF 岡島 清延 6,MF 岡野 雅行 10,FW 福田 正博 9,FW 佐藤 慶明 11,ジュビロ磐田サッカースタジアム,曇,16.0,20%
44,502,GK 古川 昌明 1,DF 賀谷 英司 3,DF 大野 俊三 5,DF 奥野 僚右 4,DF 秋田 豊 2,MF 本田 泰人 6,MF サントス 8,MF 黒崎 比差支 9,MF 熊谷 浩二 10,FW 長谷川 祥之 11,FW アルシンド 7,GK 本並 健治 1,DF 島田 貴裕 3,DF 今藤 幸治 2,DF 石井 壮二郎 6,DF 辛島 啓珠 4,MF 礒貝 洋光 10,MF フラビオ 5,MF 森岡 茂 8,MF アレイニコフ 7,FW 山口 敏弘 9,FW プロタソフ 11,県立カシマサッカースタジアム,曇時々晴,18.0,40%
45,504,GK ﾊｰﾌﾅｰ・ﾃﾞｨﾄﾞ 1,DF 森 直樹 6,DF ガルサ 5,DF 小杉 敏之 4,DF 藤川 久孝 3,DF 小川 誠一 2,MF 中西 哲生 8,MF 米倉 誠 9,MF 津島 三敏 7,FW 森山 泰行 10,FW 平野 孝 11,GK 菊池 新吉 1,DF 石川 康 2,DF ペレイラ 3,DF 河本 充弘 4,MF ラモス 瑠偉 10,MF 永井 秀樹 6,MF 北澤 豪 8,MF ビスマルク 7,MF 柱谷 哲二 5,FW 武田 修宏 9,FW 三浦 知良 11,名古屋市瑞穂球技場,晴時々曇,15.0,22%
46,503,GK 小島 伸幸 1,DF 名塚 善寛 6,DF 名良橋 晃 2,DF 岩本 輝雄 4,DF 渡辺 卓 3,MF 反町 康治 8,MF ベッチーニョ 10,MF 信藤 健仁 5,FW 野口 幸司 11,FW ミランジーニャ 9,FW アウミール 7,GK 森 敦彦 1,DF 岩井 厚裕 4,DF 大嶽 直人 2,DF 薩川 了洋 3,DF モネール 6,MF 高田 昌明 8,MF エドゥー 10,MF 山口 素弘 5,FW 前田 治 9,FW アマリージャ 11,FW 服部 浩紀 7,平塚競技場,曇時々晴,14.0,20%
47,505,GK 松永 成立 1,DF 平川 弘 2,DF 井原 正巳 4,DF 小泉 淳嗣 5,DF 鈴木 健仁 3,MF エバートン 7,MF 水沼 貴史 8,MF 山田 隆裕 10,MF 野田 知 6,MF 三浦 文丈 11,FW ディアス 9,GK 前川 和也 1,DF 佐藤 康之 2,DF 柳本 啓成 3,DF 片野坂 知宏 5,DF 森山 佳郎 4,MF 風間 八宏 8,MF 森保 一 7,MF 盧 廷潤 9,MF チェルニー 11,FW 島 卓視 6,FW 高木 琢也 10,横浜市三ツ沢総合公園球技場,晴,8.0,30%
48,507,GK 土田 尚史 1,DF 堀 孝史 2,DF 田口 禎則 3,DF チョウ キジェ 4,DF 杉山 弘一 5,MF 柱谷 幸一 6,MF 保坂 信之 7,MF ルンメニゲ 10,MF 岡野 雅行 8,FW 福田 正博 9,FW 佐藤 慶明 11,GK 小島 伸幸 1,DF 名塚 善寛 6,DF 名良橋 晃 2,DF 岩本 輝雄 4,DF 渡辺 卓 3,MF 反町 康治 7,MF エジソン 8,MF 信藤 健仁 5,MF ベッチーニョ 10,FW 野口 幸司 11,FW ミランジーニャ 9,浦和市駒場スタジアム,曇時々雨,15.0,45%
49,509,GK 松永 成立 1,DF 小泉 淳嗣 5,DF 永山 邦夫 3,DF 鈴木 正治 2,DF 鈴木 健仁 4,MF 野田 知 6,MF 山田 隆裕 10,MF 三浦 文丈 8,MF ビスコンティ 7,FW ディアス 9,FW メディナベージョ 11,GK ﾊｰﾌﾅｰ・ﾃﾞｨﾄﾞ 1,DF 森 直樹 6,DF ガルサ 5,DF 小杉 敏之 4,DF 藤川 久孝 3,DF 小川 誠一 2,MF 中西 哲生 8,MF 米倉 誠 9,MF 津島 三敏 7,FW 森山 泰行 10,FW 平野 孝 11,横浜市三ツ沢総合公園球技場,曇時々雨,15.0,61%
50,506,GK 下川 健一 1,DF 真中 幹夫 3,DF 五十嵐 和也 4,DF 宮沢 浩 5,DF 木澤 正徳 2,MF 後藤 義一 8,MF フランタ 6,MF 江尻 篤彦 7,MF リトバルスキー 10,FW オッツェ 11,FW 城 彰二 9,GK 森下 申一 1,DF 東川 昌典 5,DF 伊達 倫央 4,DF 遠藤 昌浩 2,DF パウス 3,MF 古俣 健次 6,MF 古賀 琢磨 7,MF ファネンブルグ 10,MF 藤田 俊哉 8,FW 中山 雅史 9,FW 鈴木 将方 11,市原臨海競技場,晴,15.0,63%
51,508,GK 菊池 新吉 1,DF 石川 康 2,DF ペレイラ 3,DF 河本 充弘 4,MF 永井 秀樹 10,MF 北澤 豪 8,MF カピトン 6,MF ビスマルク 7,MF 柱谷 哲二 5,FW 武田 修宏 9,FW 三浦 知良 11,GK 本並 健治 1,DF 木山 隆之 3,DF 今藤 幸治 2,DF フラビオ 5,DF 辛島 啓珠 4,MF 礒貝 洋光 10,MF 森岡 茂 8,MF 松波 正信 6,MF アレイニコフ 7,FW 山口 敏弘 9,FW プロタソフ 11,神戸総合運動公園ユニバー記念競技場,晴,13.0,31%
52,510,GK 森 敦彦 1,DF 岩井 厚裕 4,DF 薩川 了洋 2,DF 中田 一三 6,DF 渡辺 一平 3,MF 高田 昌明 8,MF 山口 素弘 5,MF 前園 真聖 7,MF エドゥー 10,FW 前田 治 9,FW アマリージャ 11,GK 古川 昌明 1,DF 賀谷 英司 3,DF 大野 俊三 5,DF 奥野 僚右 4,DF 秋田 豊 2,MF 本田 泰人 6,MF サントス 8,MF 石井 正忠 10,MF 黒崎 比差支 9,FW 長谷川 祥之 11,FW アルシンド 7,国立霞ヶ丘競技場,曇,15.0,48%
53,511,GK 前川 和也 1,DF 佐藤 康之 2,DF 柳本 啓成 3,DF 片野坂 知宏 5,DF 森山 佳郎 4,MF 風間 八宏 8,MF 盧 廷潤 9,MF 森保 一 7,MF チェルニー 11,FW 島 卓視 6,FW 高木 琢也 10,GK シジマール 1,DF 加藤 久 2,DF 堀池 巧 4,DF 山田 泰寛 6,DF ロナウド 3,MF 三浦 泰年 5,MF トニーニョ 8,MF 澤登 正朗 10,FW 向島 建 11,FW 長谷川 健太 9,FW 永島 昭浩 7,広島ビッグアーチ,晴,12.0,25%
54,512,GK 下川 健一 1,DF 山本 健二 3,DF 阪倉 裕二 4,DF 宮沢 浩 5,DF 木澤 正徳 2,MF 後藤 義一 8,MF フランタ 7,MF 真中 幹夫 6,MF リトバルスキー 10,FW オッツェ 11,FW 城 彰二 9,GK 前川 和也 1,DF 佐藤 康之 2,DF 柳本 啓成 3,DF 片野坂 知宏 5,DF 上村 健一 4,MF 風間 八宏 8,MF 盧 廷潤 9,MF 森保 一 7,MF チェルニー 11,FW 島 卓視 6,FW 高木 琢也 10,テクノポート福井スタジアム,晴,23.0,20%
55,513,GK 森下 申一 1,DF 東川 昌典 5,DF 古賀 琢磨 3,DF 伊達 倫央 4,DF 遠藤 昌浩 2,MF 古俣 健次 6,MF 長澤 徹 7,MF ファネンブルグ 10,MF 藤田 俊哉 8,FW 中山 雅史 9,FW 鈴木 将方 11,GK 小島 伸幸 1,DF 公文 裕明 4,DF 名塚 善寛 6,DF 名良橋 晃 2,DF 渡辺 卓 3,MF ベッチーニョ 10,MF エジソン 8,MF 松山 広敦 5,MF 反町 康治 7,FW 野口 幸司 11,FW ミランジーニャ 9,ジュビロ磐田サッカースタジアム,晴,24.0,29%
56,514,GK 古川 昌明 1,DF 賀谷 英司 3,DF 大野 俊三 5,DF 奥野 僚右 4,DF 秋田 豊 2,MF 本田 泰人 6,MF サントス 8,MF 石井 正忠 10,MF 黒崎 比差支 9,FW 長谷川 祥之 11,FW アルシンド 7,GK 土田 尚史 1,DF 堀 孝史 2,DF 田口 禎則 3,DF チョウ キジェ 4,DF 杉山 弘一 5,MF 柱谷 幸一 6,MF ルンメニゲ 10,MF 保坂 信之 7,MF 岡野 雅行 8,FW 福田 正博 9,FW 佐藤 慶明 11,県立カシマサッカースタジアム,晴時々曇,22.0,44%
57,517,GK 本並 健治 1,DF ツベイバ 5,DF 今藤 幸治 2,DF 辛島 啓珠 4,DF 木山 隆之 3,MF 礒貝 洋光 10,MF 森岡 茂 8,MF 久保田 陽 6,MF アレイニコフ 7,FW 山口 敏弘 9,FW 松波 正信 11,GK 松永 成立 1,DF 井原 正巳 4,DF 小泉 淳嗣 5,DF 永山 邦夫 3,DF 鈴木 正治 2,MF 山田 隆裕 10,MF 野田 知 6,MF 三浦 文丈 8,MF ビスコンティ 11,FW ディアス 9,FW メディナベージョ 7,万博記念競技場,晴,23.0,20%
58,515,GK 菊池 新吉 1,DF 石川 康 2,DF ペレイラ 3,DF 河本 充弘 4,MF ラモス 瑠偉 10,MF 北澤 豪 8,MF カピトン 6,MF ビスマルク 7,MF 柱谷 哲二 5,FW 武田 修宏 9,FW 三浦 知良 11,GK 森 敦彦 1,DF モネール 6,DF 岩井 厚裕 4,DF 大嶽 直人 2,DF 薩川 了洋 3,MF 高田 昌明 8,MF エドゥー 10,MF 山口 素弘 5,MF 前園 真聖 7,FW 前田 治 9,FW アマリージャ 11,国立霞ヶ丘競技場,晴,24.0,25%
59,516,GK シジマール 1,DF 堀池 巧 4,DF 内藤 直樹 2,DF 山田 泰寛 6,DF ロナウド 3,MF 澤登 正朗 10,MF トニーニョ 8,MF 三浦 泰年 5,FW 向島 建 11,FW 長谷川 健太 9,FW 永島 昭浩 7,GK ﾊｰﾌﾅｰ・ﾃﾞｨﾄﾞ 1,DF 津島 三敏 2,DF ガルサ 5,DF 藤川 久孝 3,DF 飯島 寿久 4,DF 森 直樹 6,MF 米倉 誠 9,MF 小杉 敏之 8,MF ジョルジーニョ 7,FW 森山 泰行 10,FW 平野 孝 11,日本平運動公園球技場,晴,20.0,48%
60,518,GK 森 敦彦 1,DF モネール 6,DF 岩井 厚裕 4,DF 大嶽 直人 2,DF 薩川 了洋 3,MF 高田 昌明 8,MF エドゥー 10,MF 山口 素弘 5,MF 前園 真聖 7,FW 前田 治 9,FW アマリージャ 11,GK 松永 成立 1,DF 井原 正巳 4,DF 小泉 淳嗣 5,DF 永山 邦夫 3,DF 鈴木 正治 2,MF 山田 隆裕 10,MF 三浦 文丈 8,MF 野田 知 6,MF ビスコンティ 11,FW ディアス 9,FW メディナベージョ 7,横浜市三ツ沢総合公園球技場,曇,20.0,47%
61,519,GK 小島 伸幸 1,DF 名塚 善寛 6,DF 名良橋 晃 2,DF 岩本 輝雄 4,DF 渡辺 卓 3,MF 反町 康治 8,MF 松山 広敦 5,MF ベッチーニョ 10,FW 野口 幸司 11,FW ミランジーニャ 9,FW アウミール 7,GK 古川 昌明 1,DF 賀谷 英司 3,DF 大野 俊三 5,DF 奥野 僚右 4,DF 秋田 豊 2,MF 本田 泰人 6,MF サントス 8,MF 石井 正忠 10,MF 黒崎 比差支 9,FW 長谷川 祥之 11,FW アルシンド 7,平塚競技場,曇,19.0,51%
62,521,GK 本並 健治 1,DF ツベイバ 4,DF 今藤 幸治 2,DF フラビオ 5,DF 辛島 啓珠 3,DF 木山 隆之 6,MF 礒貝 洋光 10,MF 久保田 陽 7,MF 森岡 茂 8,FW 山口 敏弘 9,FW 松波 正信 11,GK シジマール 1,DF 堀池 巧 4,DF 内藤 直樹 2,DF 山田 泰寛 6,DF ロナウド 3,MF 澤登 正朗 10,MF トニーニョ 8,MF 三浦 泰年 5,FW 向島 建 11,FW 長谷川 健太 9,FW 永島 昭浩 7,万博記念競技場,雨,17.0,78%
63,520,GK ﾊｰﾌﾅｰ・ﾃﾞｨﾄﾞ 1,DF ガルサ 5,DF 藤川 久孝 3,DF 小川 誠一 2,DF 飯島 寿久 4,MF 小杉 敏之 8,MF ジョルジーニョ 7,MF 米倉 誠 9,MF 津島 三敏 6,FW 森山 泰行 10,FW 平野 孝 11,GK 下川 健一 1,DF 五十嵐 和也 4,DF 影山 雅永 5,DF 小屋 禎 3,DF 木澤 正徳 2,MF 吉田 暢 6,MF 越後 和男 10,MF フランタ 7,MF 真中 幹夫 8,FW オッツェ 11,FW 城 彰二 9,名古屋市瑞穂球技場,雨,17.0,76%
64,522,GK 前川 和也 1,DF 佐藤 康之 2,DF 柳本 啓成 3,DF 片野坂 知宏 5,DF 森山 佳郎 4,MF 風間 八宏 8,MF 森保 一 7,MF 盧 廷潤 9,MF チェルニー 11,FW 島 卓視 6,FW 高木 琢也 10,GK 森下 申一 1,DF 東川 昌典 5,DF 伊達 倫央 4,DF 遠藤 昌浩 2,DF パウス 3,MF 古俣 健次 6,MF 古賀 琢磨 7,MF ファネンブルグ 10,MF 藤田 俊哉 8,FW 中山 雅史 9,FW 鈴木 将方 11,広島ビッグアーチ,雨,17.0,81%
65,523,GK 土田 尚史 1,DF 堀 孝史 2,DF 池田 太 4,DF 田口 禎則 3,DF 杉山 弘一 5,MF 柱谷 幸一 6,MF 福田 正博 9,MF 保坂 信之 7,MF 池田 伸康 8,FW 佐藤 慶明 11,FW 岡野 雅行 10,GK 菊池 新吉 1,DF 石川 康 2,DF ペレイラ 3,DF 河本 充弘 4,MF 北澤 豪 8,MF カピトン 6,MF ビスマルク 7,MF 柱谷 哲二 5,FW 阿部 良則 10,FW 武田 修宏 9,FW 三浦 知良 11,国立霞ヶ丘競技場,雨,20.0,48%
66,528,GK ﾊｰﾌﾅｰ・ﾃﾞｨﾄﾞ 1,DF 津島 三敏 2,DF ガルサ 5,DF 藤川 久孝 3,DF 飯島 寿久 4,MF 小杉 敏之 8,MF 中西 哲生 6,MF ジョルジーニョ 7,MF 後藤 太郎 11,FW 沢入 重雄 10,FW 平野 孝 9,GK 森下 申一 1,DF 古賀 琢磨 5,DF 伊達 倫央 4,DF 米澤 剛志 2,DF パウス 3,MF 古俣 健次 6,MF 吉田 光範 7,MF ファネンブルグ 10,MF 藤田 俊哉 8,FW 中山 雅史 9,FW 鈴木 将方 11,国立霞ヶ丘競技場,晴,19.0,62%
67,527,GK シジマール 1,DF 堀池 巧 4,DF 内藤 直樹 2,DF 山田 泰寛 6,DF ロナウド 3,MF 三浦 泰年 5,MF 澤登 正朗 10,MF トニーニョ 8,FW 杉本 雅央 11,FW 長谷川 健太 9,FW 永島 昭浩 7,GK 土田 尚史 1,DF 堀 孝史 2,DF 田口 禎則 3,DF チョウ キジェ 4,DF 杉山 弘一 5,MF 福田 正博 9,MF 保坂 信之 7,MF 池田 伸康 8,MF 浅野 哲也 6,MF 山田 暢久 10,FW 佐藤 慶明 11,静岡県営草薙陸上競技場,曇,16.0,79%
68,524,GK 下川 健一 1,DF 五十嵐 和也 4,DF 影山 雅永 5,DF 小屋 禎 3,DF 木澤 正徳 2,MF 吉田 暢 6,MF 越後 和男 10,MF フランタ 7,MF 真中 幹夫 8,FW オッツェ 11,FW 城 彰二 9,GK 森 敦彦 1,DF 岩井 厚裕 4,DF 大嶽 直人 2,DF 薩川 了洋 3,DF モネール 6,MF 高田 昌明 8,MF エドゥー 10,MF 山口 素弘 5,MF 前園 真聖 7,FW 前田 治 9,FW アマリージャ 11,市原臨海競技場,晴,19.0,66%
69,526,GK 松永 成立 1,DF 井原 正巳 4,DF 小泉 淳嗣 5,DF 永山 邦夫 3,DF 鈴木 正治 2,MF 山田 隆裕 10,MF 野田 知 6,MF ビスコンティ 11,MF 上野 良治 8,FW 三浦 文丈 9,FW メディナベージョ 7,GK 小島 伸幸 1,DF 信藤 健仁 5,DF 名良橋 晃 2,DF 岩本 輝雄 4,DF 渡辺 卓 3,MF 反町 康治 9,MF 松山 大地 10,MF エジソン 8,MF 田坂 和昭 6,FW 大本 忠輝 11,FW アウミール 7,横浜市三ツ沢総合公園球技場,曇,17.0,67%
70,529,GK 前川 和也 1,DF 佐藤 康之 2,DF 柳本 啓成 3,DF 片野坂 知宏 5,DF 森山 佳郎 4,MF 風間 八宏 8,MF 森保 一 7,MF 盧 廷潤 9,MF ハシェック 6,FW 高木 琢也 10,FW チェルニー 11,GK 本並 健治 1,DF 今藤 幸治 2,DF フラビオ 5,DF 辛島 啓珠 4,DF 木山 隆之 3,MF 礒貝 洋光 10,MF 森岡 茂 8,MF 久保田 陽 6,MF アレイニコフ 7,FW 松波 正信 9,FW プロタソフ 11,博多の森陸上競技場,曇のち雨,20.0,54%
71,525,GK 菊池 新吉 1,DF 石川 康 2,DF ペレイラ 3,DF 河本 充弘 4,MF 北澤 豪 8,MF カピトン 6,MF ビスマルク 7,MF 柱谷 哲二 5,FW 阿部 良則 10,FW 武田 修宏 9,FW 三浦 知良 11,GK 古川 昌明 1,DF 賀谷 英司 3,DF 大野 俊三 5,DF 奥野 僚右 4,DF 秋田 豊 2,MF 本田 泰人 6,MF サントス 8,MF 石井 正忠 10,MF 黒崎 比差支 9,FW 長谷川 祥之 11,FW アルシンド 7,等々力緑地運動公園陸上競技場,晴,20.0,62%
72,530,GK 古川 昌明 1,DF 賀谷 英司 4,DF 大場 健史 3,DF 大野 俊三 5,DF 秋田 豊 2,MF 本田 泰人 6,MF サントス 8,MF 黒崎 比差支 9,MF エジーニョ 10,FW 長谷川 祥之 11,FW アルシンド 7,GK 松永 成立 1,DF 小村 徳男 5,DF 井原 正巳 4,DF 永山 邦夫 3,DF 鈴木 正治 2,MF 神野 卓哉 11,MF 三浦 文丈 10,MF 野田 知 8,MF サパタ 6,FW ディアス 9,FW メディナベージョ 7,県立カシマサッカースタジアム,曇のち雨,17.0,58%
73,531,GK 土田 尚史 1,DF 堀 孝史 2,DF 田口 禎則 3,DF チョウ キジェ 4,DF 杉山 弘一 5,MF 福田 正博 9,MF 池田 伸康 8,MF 浅野 哲也 6,MF 保坂 信之 7,MF 山田 暢久 10,FW 佐藤 慶明 11,GK 下川 健一 1,DF 五十嵐 和也 4,DF 影山 雅永 5,DF 小屋 禎 3,DF 木澤 正徳 2,MF 越後 和男 8,MF 吉田 暢 6,MF 真中 幹夫 7,MF リトバルスキー 10,FW オッツェ 11,FW 城 彰二 9,浦和市駒場スタジアム,曇のち雨,16.0,66%
74,532,GK 森 敦彦 1,DF 大嶽 直人 2,DF 薩川 了洋 3,DF 渡辺 一平 4,DF モネール 6,MF 高田 昌明 8,MF エドゥー 10,MF 山口 素弘 5,MF 前園 真聖 7,FW 前田 治 9,FW アマリージャ 11,GK 前川 和也 1,DF 上村 健一 2,DF 柳本 啓成 3,DF 片野坂 知宏 5,DF 森山 佳郎 4,MF 風間 八宏 8,MF 森保 一 7,MF 盧 廷潤 9,MF チェルニー 11,FW 高木 琢也 10,FW ハシェック 6,長崎県立総合運動公園陸上競技場,晴,27.0,39%
75,533,GK 小島 伸幸 1,DF 公文 裕明 4,DF 名塚 善寛 6,DF 名良橋 晃 2,DF 渡辺 卓 3,MF 信藤 健仁 5,MF ベッチーニョ 10,MF エジソン 8,MF 田坂 和昭 9,FW 野口 幸司 11,FW アウミール 7,GK シジマール 1,DF 堀池 巧 4,DF 内藤 直樹 2,DF 山田 泰寛 6,DF ロナウド 3,MF 三浦 泰年 5,MF 澤登 正朗 10,MF トニーニョ 8,FW 向島 建 11,FW 長谷川 健太 9,FW 永島 昭浩 7,平塚競技場,曇一時雨,19.0,69%
76,534,GK 本並 健治 1,DF 石井 壮二郎 3,DF 小椋 哲也 2,DF フラビオ 5,DF 辛島 啓珠 4,MF 礒貝 洋光 10,MF 山口 敏弘 8,MF アレイニコフ 7,MF 木山 隆之 6,FW 松波 正信 9,FW プロタソフ 11,GK ﾊｰﾌﾅｰ・ﾃﾞｨﾄﾞ 1,DF ガルサ 5,DF 藤川 久孝 3,DF 飯島 寿久 4,DF 津島 三敏 2,MF 小杉 敏之 8,MF 中西 哲生 6,MF ジョルジーニョ 7,MF 平野 孝 9,FW 沢入 重雄 10,FW 後藤 太郎 11,神戸総合運動公園ユニバー記念競技場,晴,24.0,35%
77,535,GK 森下 申一 1,DF パウス 3,DF 古賀 琢磨 5,DF 遠藤 昌浩 2,DF 米澤 剛志 4,MF 古俣 健次 6,MF 吉田 光範 7,MF ファネンブルグ 10,MF 藤田 俊哉 8,FW 鈴木 将方 11,FW スキラッチ 9,GK 菊池 新吉 1,DF 石川 康 2,DF ペレイラ 3,DF 河本 充弘 6,MF 柱谷 哲二 5,MF 北澤 豪 8,MF ビスマルク 7,MF 加藤 善之 4,FW 阿部 良則 10,FW 武田 修宏 9,FW 三浦 知良 11,ジュビロ磐田サッカースタジアム,曇,23.0,46%
78,537,GK 伊藤 裕二 1,DF ガルサ 5,DF 小杉 敏之 2,DF 藤川 久孝 3,DF 飯島 寿久 4,MF 江川 重光 6,MF 中西 哲生 8,MF 後藤 太郎 11,MF 安原 成泰 7,MF エリベウトン 9,FW 平野 孝 10,GK 森 敦彦 1,DF 岩井 厚裕 4,DF 大嶽 直人 2,DF 薩川 了洋 3,DF 中田 一三 6,MF 高田 昌明 8,MF 山口 素弘 5,MF 前園 真聖 7,MF 原田 武男 10,MF バウベル 9,FW アマリージャ 11,テクノポート福井スタジアム,晴のち曇,26.0,50%
79,536,GK シジマール 1,DF 加藤 久 3,DF 堀池 巧 4,DF 内藤 直樹 2,DF 山田 泰寛 6,MF 澤登 正朗 10,MF トニーニョ 8,MF 三浦 泰年 5,FW 向島 建 11,FW 長谷川 健太 9,FW 永島 昭浩 7,GK 古川 昌明 1,DF 賀谷 英司 2,DF 大場 健史 3,DF 大野 俊三 5,DF 奥野 僚右 4,MF 本田 泰人 6,MF サントス 8,MF 石井 正忠 10,MF 熊谷 浩二 9,FW 長谷川 祥之 11,FW アルシンド 7,国立霞ヶ丘競技場,曇のち雨,23.0,63%
80,538,GK 前川 和也 1,DF 柳本 啓成 3,DF 片野坂 知宏 5,DF 森山 佳郎 4,DF 上村 健一 2,MF 風間 八宏 8,MF 盧 廷潤 9,MF 森保 一 7,MF チェルニー 11,FW 高木 琢也 10,FW ハシェック 6,GK 土田 尚史 1,DF 岡島 清延 5,DF 堀 孝史 2,DF 田口 禎則 3,DF チョウ キジェ 4,MF 福田 正博 9,MF 池田 伸康 8,MF 三上 明紀 10,MF 保坂 信之 7,MF 浅野 哲也 6,FW 佐藤 慶明 11,広島ビッグアーチ,曇,18.0,40%
81,539,GK 下川 健一 1,DF 五十嵐 和也 4,DF 影山 雅永 5,DF 小屋 禎 3,DF 木澤 正徳 2,MF 吉田 暢 6,MF パベル 7,MF 真中 幹夫 8,MF リトバルスキー 10,FW オッツェ 11,FW 城 彰二 9,GK 小島 伸幸 1,DF 信藤 健仁 3,DF 名塚 善寛 6,DF 名良橋 晃 2,DF 岩本 輝雄 4,MF 反町 康治 11,MF 野口 幸司 10,MF エジソン 8,MF 田坂 和昭 5,FW ミランジーニャ 9,FW アウミール 7,市原臨海競技場,雨,21.0,85%
